@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-0.008599,-0.008949,-0.048789,-0.080809,0.004432,-0.012607,0.006301,0.015554,0.012865,-0.023204,0.007315,6,cluster4
-0.00976,-0.010487,-0.034966,-0.058319,0.007738,0.013252,0.003898,-0.003735,-0.008852,-0.014319,-0.018212,6,cluster6
-0.00692,-0.010331,-0.050647,-0.081155,0.003053,-0.01273,0.005443,0.016596,0.014643,-0.024687,0.007417,5,cluster4
-0.011101,-0.005813,-0.042502,-0.049747,0.016068,0.003376,0.022809,-0.019501,-0.001856,0.00194,-0.004163,5,cluster6
-0.005688,-0.03131,-0.0563,-0.030496,0.013556,-0.002446,-0.001027,0.000143,-0.01449,-0.020537,-0.033844,5,cluster5
-0.017042,-0.021565,-0.049906,-0.039646,0.004543,-0.0036,0.008056,-0.007697,-0.014996,-0.000956,-0.024242,6,cluster6
-0.017955,-0.02278,-0.048072,-0.039643,0.004447,-0.004468,0.007905,-0.006972,-0.016323,-0.00247,-0.022498,6,cluster6
-0.002313,-0.029221,-0.05339,-0.062533,-0.017625,0.005468,0.016014,0.017135,-0.041842,0.010918,-0.012315,5,cluster3
0.000266,-0.022771,-0.057132,-0.073079,-0.008081,0.000385,0.013318,0.014534,-0.028254,0.01287,-0.006642,4,cluster3
-0.023504,-0.065752,-0.044814,-0.076644,0.008398,-0.002757,0.010099,0.005768,-0.02554,-0.00282,-0.019593,7,cluster4
-0.00922,-0.042359,-0.041229,-0.082698,0.013067,0.003197,0.037531,0.001607,-0.027007,0.002211,-0.037485,8,cluster1
-0.016296,-0.06511,-0.054319,-0.066288,0.023938,-0.015471,0.014901,0.006353,-0.015251,0.007741,-0.019497,8,cluster1
-0.018783,-0.015523,-0.039694,-0.042551,0.018083,0.005187,0.019418,-0.007222,-0.005599,-0.022017,-0.01037,5,cluster6
-0.009853,0.003703,-0.042132,-0.047788,0.003829,0.005839,0.00891,0.008466,-0.016578,-0.011948,-0.0203,5,cluster6
-0.02277,-0.022011,-0.040497,-0.041898,0.017573,0.004617,0.020898,-0.013225,-0.00504,-0.016814,-0.013522,6,cluster6
-0.012869,-0.01516,-0.047473,-0.027921,0.005072,0.012068,0.019202,-0.007169,-0.016843,-0.013991,-0.020034,7,cluster6
-0.012869,-0.01516,-0.047473,-0.027921,0.005072,0.012068,0.019202,-0.007169,-0.016843,-0.013991,-0.020034,7,cluster6
-0.012869,-0.01516,-0.047473,-0.027921,0.005072,0.012068,0.019202,-0.007169,-0.016843,-0.013991,-0.020034,7,cluster6
-0.021303,-0.010639,-0.036626,-0.065617,0.025455,-0.008211,0.008945,-0.020603,-0.007329,0.014624,-0.026473,6,cluster8
-0.018535,-0.019272,-0.048889,-0.024976,0.016588,0.015576,0.029173,-0.007511,-0.018386,-0.019674,-0.008843,5,cluster6
-0.020435,-0.020274,-0.03096,-0.068624,0.002329,0.004621,-0.004969,-0.014246,-0.001994,-0.009805,-0.013616,7,cluster8
-0.002628,-0.010342,-0.035534,-0.066395,0.008674,0.001247,-0.007724,0.002826,-0.001985,-0.004471,-0.027277,6,cluster8
0.000754,-0.044196,-0.045634,-0.040871,0.028582,0.004984,-0.008843,0.009624,-0.038569,-0.012532,-0.006996,5,cluster5
-0.031618,-0.018135,-0.057022,-0.051043,0.021389,-0.026328,0.006812,0.010219,-0.028936,0.003807,-0.042976,7,cluster8
-0.02724,-0.009347,-0.045828,-0.041739,0.024414,-0.009553,0.018087,-0.006542,-0.034524,0.008608,-0.014275,6,cluster6
-0.04369,-0.007696,-0.043729,-0.082996,-0.012965,-0.010621,0.015841,0.027935,-0.001248,-0.002098,-0.00252,6,cluster4
-0.011665,-0.014124,-0.044392,-0.077988,0.013012,0.002009,0.020552,0.005655,-0.000505,-0.00022,-0.040323,6,cluster3
-0.012353,-0.006744,-0.037007,-0.067042,0.019621,0.005611,0.019206,0.014975,-0.01609,-0.013316,-0.016661,6,cluster2
-0.010297,-0.006775,-0.039787,-0.069128,0.01975,0.005724,0.017908,0.016204,-0.014902,-0.013576,-0.015158,5,cluster2
0.000729,-0.018807,-0.045244,-0.067813,0.005798,-0.002623,0.019816,0.000561,-0.01018,-0.003678,-0.019214,7,cluster3
-0.000692,-0.01503,-0.045267,-0.06676,0.00769,-0.003142,0.020254,-0.000628,-0.00928,-0.004071,-0.024664,6,cluster3
-0.022796,-0.042126,-0.042134,-0.087547,-0.001866,-0.008108,-0.0011,0.005773,-0.008985,-0.003034,-0.010093,7,cluster4
-0.016671,-0.0428,-0.041655,-0.101219,0.028362,-0.014393,0.030063,0.004541,0.016174,-0.02913,-0.015771,8,cluster1
-0.010652,-0.011209,-0.031624,-0.069322,0.026844,0.003307,-0.002299,-0.001575,-0.033644,0.00609,-0.022464,6,cluster8
-0.018949,-0.014544,-0.049002,-0.060653,0.002011,-0.017309,0.004159,0.002587,0.002121,-0.012672,-0.014867,6,cluster4
-0.019773,-0.014192,-0.047006,-0.060142,0.002024,-0.014373,0.005186,0.001435,0.001347,-0.011728,-0.017065,5,cluster4
-0.014339,-0.021815,-0.059657,-0.03596,0.02549,0.028317,0.007282,0.036049,-0.006688,0.037969,-0.01695,6,cluster7
-0.001668,-0.019445,-0.039027,-0.064269,0.012877,-0.002669,0.021872,-0.004361,-0.021835,0.001836,-0.026225,6,cluster3
-0.025864,-0.022875,-0.020282,-0.071273,-0.001661,0.0054,-0.000638,-0.022863,-0.010537,0.022854,-0.00483,6,cluster8
-0.030901,-0.019809,-0.019922,-0.075308,0.000424,0.000858,-0.00426,-0.021461,-0.010253,0.029349,-0.007967,7,cluster8
-0.002167,-0.020477,-0.042281,-0.059293,0.013314,-0.002474,0.025469,-0.010239,-0.020078,0.000891,-0.021138,5,cluster3
-0.001668,-0.019445,-0.039027,-0.064269,0.012877,-0.002669,0.021872,-0.004361,-0.021835,0.001836,-0.026225,6,cluster3
0.003059,-0.027047,-0.045185,-0.055798,0.020038,-0.002023,0.023687,-0.008346,-0.023947,-0.000892,-0.015915,6,cluster5
-0.045968,0.010404,-0.053006,-0.038015,0.036964,-0.033108,0.011535,0.024543,-0.01383,-0.024417,-0.069706,5,cluster6
-0.016489,-0.03669,-0.041069,-0.037117,-0.000161,0.014195,0.016461,-0.008735,-0.024549,-0.036435,-0.030827,6,cluster6
-0.018864,-0.01781,-0.048237,-0.062177,-0.007494,-0.008513,0.002554,0.004804,-0.010117,-0.011919,-0.011489,6,cluster4
-0.028806,-0.047464,-0.044049,-0.083089,0.015356,-0.017357,0.019924,0.004879,-0.01873,0.000029,-0.016104,8,cluster1
-0.001372,-0.020197,-0.048225,-0.052762,0.002847,0.002459,0.018619,-0.008636,-0.016545,-0.003953,-0.009574,5,cluster3
0.002878,-0.026191,-0.045396,-0.07404,-0.000759,0.001291,0.026769,-0.013643,-0.009233,0.010053,-0.007819,5,cluster3
-0.004947,-0.031937,-0.041977,-0.083991,0.005863,0.001567,0.026388,-0.00526,-0.018877,0.011295,-0.025496,6,cluster1
-0.001929,-0.031566,-0.03672,-0.077749,0.007731,0.004836,0.018439,-0.006719,-0.014878,0.010708,-0.026347,6,cluster3
-0.010504,-0.002702,-0.047843,-0.048932,0.016998,-0.00549,0.016585,-0.015969,-0.002505,-0.002547,-0.009443,6,cluster6
-0.008976,-0.01511,-0.038337,-0.07314,0.000905,0.014736,-0.007206,0.003817,-0.036547,0.003465,-0.022919,6,cluster2
-0.015737,-0.036226,-0.063112,-0.050568,0.002414,-0.017005,-0.016543,0.008619,0.001515,0.009072,-0.013188,5,cluster4
-0.015887,-0.035561,-0.062024,-0.049109,0.002344,-0.01706,-0.015249,0.006741,0.001276,0.010012,-0.015081,6,cluster4
-0.012243,-0.008162,-0.027777,-0.054053,0.011541,0.010277,0.013581,-0.010604,-0.021164,0.013681,-0.024426,6,cluster8
-0.016058,-0.017103,-0.041166,-0.090053,-0.005531,-0.012887,0.019345,0.003542,-0.006063,0.006706,-0.005343,7,cluster3
-0.026929,0.002752,-0.050848,-0.02794,0.026509,-0.011177,0.015339,-0.013073,-0.020513,0.010769,0.001243,6,cluster6
-0.02836,-0.014438,-0.044921,-0.042314,0.020763,-0.001493,0.017593,-0.00488,-0.034108,0.009519,-0.012364,5,cluster6
-0.036519,-0.036346,-0.047185,-0.057235,-0.006286,-0.010848,0.003181,-0.002358,-0.011897,0.006918,-0.039462,7,cluster4
0.000685,-0.035472,-0.049791,-0.070997,0.019667,0.003398,0.043153,0.008451,-0.029623,-0.008393,-0.031463,7,cluster1
0.000685,-0.035472,-0.049791,-0.070997,0.019667,0.003398,0.043153,0.008451,-0.029623,-0.008393,-0.031463,7,cluster1
0.013853,-0.032944,-0.050106,-0.054199,0.013022,0.004907,-0.007726,0.002753,0.010938,-0.023971,-0.042272,6,cluster5
-0.012984,-0.014714,-0.0219,-0.066654,0.006623,0.028113,0.012686,0.014241,-0.059696,-0.008045,-0.044409,6,cluster2
-0.006801,0.013801,-0.041577,-0.071434,-0.005959,0.003117,0.005975,0.01816,-0.022757,0.009355,0.002271,5,cluster3
-0.019335,-0.005763,-0.022672,-0.056113,0.020241,0.004374,0.016032,-0.012982,-0.016184,0.01673,-0.02022,6,cluster8
-0.006776,-0.009172,-0.050947,-0.027819,0.004324,0.018059,0.029149,-0.005963,-0.018996,-0.012343,-0.023378,6,cluster6
-0.012512,-0.032941,-0.026207,-0.081072,0.023617,0.006702,0.012768,-0.015581,-0.023674,0.019402,-0.025472,7,cluster8
-0.030452,-0.049092,-0.044576,-0.082172,0.001967,-0.014752,0.007612,-0.003253,-0.011378,-0.000687,-0.022307,7,cluster4
-0.04333,-0.023937,-0.033947,-0.067724,0.013263,0.013387,0.007085,0.004341,0.006345,0.018363,-0.031132,6,cluster8
-0.004865,0.002288,-0.042783,-0.06104,-0.000979,0.00096,0.010148,0.016727,-0.013947,-0.001668,-0.02498,6,cluster3
-0.014316,-0.0369,-0.042207,-0.058947,0.009914,0.003783,-0.004439,0.013713,-0.025462,-0.009027,-0.037694,6,cluster4
-0.014316,-0.0369,-0.042207,-0.058947,0.009914,0.003783,-0.004439,0.013713,-0.025462,-0.009027,-0.037694,6,cluster4
0.01928,-0.023352,-0.047415,-0.108186,0.025656,-0.001088,-0.013797,0.050998,0.005891,-0.050969,-0.005628,5,cluster5
-0.004831,-0.006197,-0.038713,-0.054435,-0.007246,0.00713,0.003698,0.007404,-0.018712,-0.003472,-0.025394,6,cluster3
-0.004844,-0.036899,-0.039891,-0.100974,0.018774,-0.009309,0.030809,-0.006778,-0.000056,0.009067,-0.020045,7,cluster1
-0.001721,-0.027288,-0.033505,-0.075914,0.001177,0.005423,0.005858,-0.00069,-0.010226,-0.000226,-0.01999,7,cluster3
-0.003113,-0.023507,-0.038818,-0.056536,0.003229,0.005891,0.00772,0.002939,-0.030273,0.016996,-0.019887,7,cluster3
-0.003113,-0.023507,-0.038818,-0.056536,0.003229,0.005891,0.00772,0.002939,-0.030273,0.016996,-0.019887,7,cluster3
-0.018945,-0.005926,-0.038305,-0.040821,0.002966,0.003056,0.014117,-0.005239,-0.016463,-0.018217,-0.013697,6,cluster6
-0.004831,-0.006197,-0.038713,-0.054435,-0.007246,0.00713,0.003698,0.007404,-0.018712,-0.003472,-0.025394,6,cluster3
0.008003,-0.040252,-0.037357,-0.079387,0.023865,-0.004272,0.018959,-0.002683,-0.008908,0.000244,-0.021763,7,cluster1
-0.004844,-0.036899,-0.039891,-0.100974,0.018774,-0.009309,0.030809,-0.006778,-0.000056,0.009067,-0.020045,7,cluster1
0.016217,-0.044561,-0.042746,-0.061779,0.025275,-0.007736,0.007165,-0.023212,-0.002376,0.028183,-0.026683,7,cluster8
0.00659,-0.022814,-0.056003,-0.077198,-0.006557,-0.006842,0.011774,0.011896,-0.025635,0.009358,-0.003537,5,cluster3
-0.002713,-0.018022,-0.040244,-0.088326,0.014271,-0.004161,0.013091,0.003302,-0.004719,-0.022801,0.011379,6,cluster1
-0.014776,-0.047976,-0.048346,-0.072525,-0.004065,-0.012034,0.021607,0.008333,-0.03953,0.006543,-0.020706,6,cluster2
-0.002934,-0.011798,-0.051377,-0.036212,0.033159,-0.015325,0.004722,0.002825,-0.020126,-0.000306,0.001379,5,cluster5
-0.026188,0.025036,-0.045107,-0.056708,0.012912,-0.031405,0.023265,0.018717,-0.018005,0.002289,-0.034839,5,cluster2
-0.008243,-0.024616,-0.041358,-0.073531,0.014883,-0.005323,0.02313,0.015001,-0.048871,0.007026,-0.022602,5,cluster2
-0.022704,-0.011172,-0.039089,-0.045957,0.023317,0.0007,0.02305,-0.026734,-0.001068,-0.008185,0.001113,5,cluster6
-0.014654,0.005027,-0.042759,-0.072599,-0.013088,0.010305,0.006246,0.01384,0.000035,0.005015,-0.006166,5,cluster3
-0.032151,-0.051737,-0.040826,-0.074684,0.000847,0.001012,0.022155,-0.004585,-0.014563,-0.018972,-0.0453,6,cluster4
-0.026188,0.025036,-0.045107,-0.056708,0.012912,-0.031405,0.023265,0.018717,-0.018005,0.002289,-0.034839,5,cluster2
-0.017647,-0.041047,-0.043748,-0.083717,0.027535,-0.017576,0.039292,-0.000585,-0.012352,0.010896,-0.024689,7,cluster1
0.005978,-0.013359,-0.042308,-0.076075,-0.001196,0.006473,-0.001357,0.022857,-0.012982,-0.01078,-0.006399,5,cluster3
-0.008221,-0.025749,-0.042507,-0.058255,-0.001726,0.002578,0.00415,-0.008182,-0.014911,0.018363,-0.027881,6,cluster3
-0.010847,-0.016902,-0.050209,-0.030556,0.003264,0.004489,0.021459,-0.018261,-0.026465,-0.015498,0.002256,6,cluster6
-0.040723,-0.030864,-0.032999,-0.047986,0.00274,-0.005423,-0.008632,-0.007296,-0.021368,-0.013549,0.00392,6,cluster4
-0.013566,-0.02011,-0.042163,-0.059814,0.001079,-0.008289,0.010864,0.004826,-0.03348,0.018288,-0.017963,5,cluster3
-0.010847,-0.016902,-0.050209,-0.030556,0.003264,0.004489,0.021459,-0.018261,-0.026465,-0.015498,0.002256,6,cluster6
-0.003288,0.000417,-0.031767,-0.065906,0.006126,0.004599,0.017933,0.001403,-0.031087,0.015283,-0.020223,6,cluster3
-0.003288,0.000417,-0.031767,-0.065906,0.006126,0.004599,0.017933,0.001403,-0.031087,0.015283,-0.020223,6,cluster3
-0.022776,-0.017552,-0.031565,-0.073697,0.010584,0.00148,0.004091,0.012601,-0.02148,-0.001621,-0.023635,6,cluster2
-0.014464,-0.031593,-0.044494,-0.079349,0.014056,-0.006653,0.041744,0.003499,-0.0272,-0.001095,-0.04675,7,cluster1
-0.016237,-0.024062,-0.032611,-0.059266,0.00659,0.016133,0.011897,-0.014686,-0.008851,-0.022808,-0.045613,6,cluster6
-0.023629,-0.022861,-0.03779,-0.059379,0.022436,-0.000854,0.010251,-0.007601,-0.017753,-0.000193,-0.02254,7,cluster8
-0.001935,-0.026218,-0.051717,-0.035365,0.020805,0.006707,0.014142,-0.00686,-0.014074,-0.010483,-0.018398,5,cluster5
-0.009191,0.000476,-0.035196,-0.056613,-0.011574,0.010686,0.006992,0.008606,-0.034441,0.013194,-0.012947,5,cluster3
-0.001935,-0.026218,-0.051717,-0.035365,0.020805,0.006707,0.014142,-0.00686,-0.014074,-0.010483,-0.018398,5,cluster5
-0.027907,-0.004163,-0.040503,-0.042429,0.007317,-0.01255,0.000325,0.00598,-0.020716,-0.004467,-0.05183,7,cluster6
-0.026048,-0.041354,-0.029801,-0.074902,0.021094,-0.00658,0.030304,-0.007743,-0.026476,0.002087,-0.020166,8,cluster1
-0.024811,-0.044866,-0.029354,-0.077922,0.017753,-0.003419,0.026531,-0.011888,-0.026193,0.00538,-0.021281,7,cluster1
0.006973,-0.027841,-0.042301,-0.063284,-0.004,0.014078,-0.009497,-0.008272,0.00379,-0.018303,-0.04612,5,cluster4
-0.031469,-0.038207,-0.040233,-0.07463,0.008267,-0.008126,0.012742,-0.00344,-0.012851,-0.006442,-0.058294,8,cluster4
-0.027907,-0.004163,-0.040503,-0.042429,0.007317,-0.01255,0.000325,0.00598,-0.020716,-0.004467,-0.05183,7,cluster6
-0.016319,0.007415,-0.03899,-0.074798,-0.014327,0.005692,0.003922,0.011943,-0.002195,0.002125,-0.005888,5,cluster3
-0.016794,-0.038001,-0.042407,-0.076046,0.001637,-0.007886,0.007931,-0.001765,-0.024557,0.007474,-0.024315,7,cluster4
-0.039813,-0.039169,-0.045014,-0.083287,0.013735,-0.029737,0.01902,0.003607,-0.01253,0.001922,-0.032605,8,cluster1
-0.016558,-0.034556,-0.038684,-0.096432,0.02899,0.008112,0.023744,-0.005195,0.000542,0.003225,-0.039457,5,cluster1
-0.024607,-0.021265,-0.031083,-0.071963,0.020854,0.004157,0.010347,-0.008977,-0.009455,-0.009462,0.019513,6,cluster8
-0.022748,-0.019087,-0.033039,-0.07606,0.016751,-0.002058,-0.000007,0.002456,-0.00904,0.010115,-0.018251,7,cluster8
-0.002915,-0.007119,-0.044539,-0.064944,-0.001959,-0.003086,0.011459,-0.005372,-0.01153,0.011288,-0.028071,5,cluster3
-0.006552,-0.014969,-0.038032,-0.093202,0.014098,-0.00126,0.004355,0.006861,0.003389,-0.014899,-0.018123,7,cluster8
-0.014583,-0.016463,-0.040217,-0.075193,0.010204,-0.00503,0.00571,-0.000298,-0.007907,0.013256,-0.016196,7,cluster8
-0.022748,-0.019087,-0.033039,-0.07606,0.016751,-0.002058,-0.000007,0.002456,-0.00904,0.010115,-0.018251,7,cluster8
-0.006236,-0.045219,-0.041167,-0.094045,0.007303,-0.001575,0.03417,-0.006991,-0.022009,0.008089,-0.030605,7,cluster1
-0.004765,-0.033183,-0.042661,-0.060662,-0.002869,0.005955,-0.014969,0.009528,0.010979,-0.021342,-0.041395,6,cluster4
-0.010567,0.002955,-0.045699,-0.041302,0.039653,-0.015612,-0.003906,0.009125,0.007077,-0.015395,-0.021311,5,cluster5
-0.015917,-0.011601,-0.051088,-0.047395,-0.018194,0.012392,0.017844,-0.000386,-0.02383,0.001214,-0.008924,5,cluster3
-0.015682,0.001964,-0.039679,-0.057417,0.018191,0.00035,0.022007,-0.020131,-0.002406,-0.001846,-0.00953,5,cluster6
-0.00025,-0.000933,-0.039213,-0.070302,-0.004151,0.003293,0.013241,0.007268,-0.022705,0.012991,0.001507,6,cluster3
-0.002668,-0.019363,-0.053041,-0.029762,0.037581,-0.016714,-0.004086,0.010222,-0.024421,-0.001995,-0.002037,5,cluster5
0.000388,-0.028271,-0.066816,-0.024531,0.004047,0.016793,0.012099,0.00056,-0.012546,0.019825,-0.00589,5,cluster5
-0.020461,-0.002203,-0.033428,-0.040921,0.012015,-0.006121,0.01814,-0.013986,-0.023185,0.008055,-0.017766,6,cluster6
-0.00025,-0.000933,-0.039213,-0.070302,-0.004151,0.003293,0.013241,0.007268,-0.022705,0.012991,0.001507,6,cluster3
-0.018938,-0.030162,-0.051001,-0.029151,0.025781,-0.003649,0.016687,-0.008808,-0.023273,-0.013783,-0.004855,5,cluster6
-0.005576,-0.032126,-0.054449,-0.060194,-0.011286,-0.004829,-0.015486,0.010205,-0.006191,-0.025865,-0.031458,5,cluster4
-0.012396,-0.037774,-0.042725,-0.088492,0.003642,-0.006122,0.029766,-0.002004,-0.025837,0.005469,-0.02708,6,cluster1
0.005723,0.002681,-0.048104,-0.05961,-0.005963,-0.004361,0.014527,-0.021125,-0.009548,0.019266,-0.01229,6,cluster3
-0.002331,-0.029994,-0.053719,-0.029928,0.005075,-0.005962,-0.000416,-0.009567,-0.018599,-0.022345,-0.035189,5,cluster5
-0.01162,-0.014202,-0.050166,-0.068037,-0.011664,-0.0024,0.006519,0.004015,-0.027239,0.004989,-0.024293,6,cluster3
-0.001983,-0.003846,-0.055666,-0.07361,-0.015782,0.016044,0.000492,0.039505,-0.006625,-0.025838,-0.014703,6,cluster4
-0.002888,-0.023449,-0.044258,-0.058805,0.009664,-0.000277,-0.005438,0.007953,-0.008296,-0.022731,-0.003556,5,cluster5
-0.009324,-0.023449,-0.054434,-0.067916,0.020762,-0.020148,0.005078,0.015366,-0.011273,0.017704,-0.008202,6,cluster8
-0.015306,-0.008515,-0.039343,-0.054134,0.014499,0.000026,0.020704,-0.022216,-0.003344,0.000943,-0.000263,5,cluster6
-0.002888,-0.023449,-0.044258,-0.058805,0.009664,-0.000277,-0.005438,0.007953,-0.008296,-0.022731,-0.003556,5,cluster5
-0.12416,-0.016219,-0.052776,-0.02888,0.056991,0.104172,0.04754,0.096285,0.066076,0.048563,-0.023748,5,cluster7
-0.00948,-0.016078,-0.031262,-0.059849,0.012658,-0.012996,-0.007956,-0.013335,-0.014624,0.019266,-0.016784,6,cluster8
-0.008715,-0.011226,-0.034304,-0.057548,0.013296,-0.018311,-0.004775,-0.014921,-0.014117,0.022322,-0.018011,6,cluster8
-0.005149,-0.042487,-0.049205,-0.082755,-0.003815,0.002768,0.026918,0.009899,-0.031066,0.007295,-0.021756,6,cluster1
-0.012061,-0.045617,-0.03905,-0.088611,0.012922,0.001291,0.032799,0.001638,-0.034144,0.014174,-0.024208,7,cluster1
-0.019618,-0.007711,-0.027477,-0.054521,0.007868,0.009345,0.017379,-0.010862,-0.026691,-0.014156,-0.032894,6,cluster6
-0.022561,-0.02888,-0.037157,-0.068735,0.00935,-0.00164,0.00216,-0.008275,-0.023413,0.01271,-0.012354,6,cluster8
0.007277,-0.038585,-0.045654,-0.066176,-0.009917,0.007411,-0.011413,-0.000866,0.006118,-0.012423,-0.032258,5,cluster4
-0.008667,-0.029461,-0.051463,-0.031404,0.024311,0.002118,0.013259,-0.011545,-0.022214,-0.016002,-0.014019,6,cluster5
-0.006706,-0.031236,-0.051584,-0.029011,0.020479,-0.004026,0.01225,-0.018181,-0.023763,0.001201,-0.012706,6,cluster5
0.012192,-0.031622,-0.043663,-0.070078,-0.014116,0.021423,-0.011673,-0.007974,-0.001381,-0.024243,-0.044747,6,cluster4
0.011526,-0.030694,-0.042716,-0.070246,-0.014977,0.021386,-0.011096,-0.00752,-0.002699,-0.025384,-0.045093,5,cluster4
-0.029152,-0.003235,-0.03691,-0.03532,-0.000392,0.006166,0.013411,-0.006258,-0.030575,-0.002389,-0.007106,6,cluster6
-0.029152,-0.003235,-0.03691,-0.03532,-0.000392,0.006166,0.013411,-0.006258,-0.030575,-0.002389,-0.007106,6,cluster6
-0.01137,-0.030295,-0.047787,-0.093591,0.045159,-0.028929,0.024046,0.031705,-0.001099,-0.0155,-0.013224,6,cluster1
-0.018421,-0.012217,-0.024569,-0.074324,0.02475,-0.00021,-0.007799,-0.011441,0.001577,0.007219,-0.028294,7,cluster8
-0.020694,0.015272,-0.040872,-0.064061,0.005526,-0.018774,0.020566,0.012561,-0.016949,0.004752,-0.026213,6,cluster3
-0.019997,-0.033918,-0.040909,-0.063575,0.001884,0.000954,0.012118,0.00398,-0.024588,-0.007658,-0.027037,6,cluster4
-0.015771,-0.014557,-0.031795,-0.061968,0.016366,0.000826,0.025386,-0.000904,-0.035547,-0.002708,-0.009185,7,cluster2
-0.031508,-0.030367,-0.033651,-0.068578,-0.005649,0.001187,0.004793,-0.010901,-0.007484,0.022989,-0.01454,6,cluster4
-0.017054,-0.023128,-0.0368,-0.062121,-0.033037,0.01761,-0.011463,-0.000182,-0.029706,-0.013635,-0.030696,5,cluster4
-0.017054,-0.023128,-0.0368,-0.062121,-0.033037,0.01761,-0.011463,-0.000182,-0.029706,-0.013635,-0.030696,5,cluster4
0.002628,-0.033461,-0.051005,-0.067054,0.000756,0.001285,0.028848,0.008876,-0.027481,0.008387,-0.030449,6,cluster3
0.013256,-0.029545,-0.06264,-0.072122,-0.00388,-0.007929,0.029428,0.011791,-0.012797,0.004086,-0.019449,6,cluster3
0.011559,-0.03828,-0.044367,-0.087813,0.017733,0.001431,0.02181,0.000011,-0.008477,0.017452,-0.010415,5,cluster1
-0.004996,-0.021849,-0.057601,-0.047615,0.00482,0.033525,0.013666,0.021392,0.00974,0.017204,-0.017904,6,cluster3
-0.010021,-0.01593,-0.038914,-0.105324,0.008522,-0.007539,0.038355,-0.001304,0.003497,-0.001108,-0.023245,6,cluster1
-0.04095,-0.027215,-0.030944,-0.050127,-0.007537,-0.003148,-0.014938,-0.015221,-0.012509,0.017686,-0.0082,6,cluster4
-0.044544,-0.007209,-0.066766,-0.027669,0.02811,0.046119,0.028335,0.040495,0.009809,0.04833,-0.026183,5,cluster7
-0.021642,-0.010023,-0.044232,-0.030189,0.008911,0.01063,0.020716,0.00117,-0.018252,-0.009445,-0.015566,6,cluster6
-0.021642,-0.010023,-0.044232,-0.030189,0.008911,0.01063,0.020716,0.00117,-0.018252,-0.009445,-0.015566,6,cluster6
-0.016923,-0.022892,-0.040991,-0.031866,0.02681,-0.002781,0.010904,0.002421,-0.030667,-0.014687,-0.001415,5,cluster5
-0.016256,-0.020664,-0.043804,-0.070047,-0.001767,-0.006327,0.00697,0.001508,-0.015788,0.023337,-0.002648,5,cluster3
0.003286,-0.040379,-0.043064,-0.06544,-0.005415,0.006033,-0.01354,0.000273,0.010474,-0.008894,-0.026847,6,cluster4
-0.013018,-0.034393,-0.0397,-0.049336,0.001449,0.001201,0.00162,-0.011001,-0.015528,-0.006581,-0.01555,6,cluster6
-0.026619,0.001663,-0.035899,-0.047713,0.004861,0.000711,0.016273,-0.010879,-0.011672,-0.014282,-0.003355,6,cluster6
-0.02513,-0.006492,-0.026424,-0.067752,0.006526,-0.004269,-0.003879,-0.01168,-0.008957,0.008834,-0.029832,6,cluster8
-0.02442,-0.016286,-0.027602,-0.064206,0.009869,-0.001513,-0.006824,-0.014818,-0.002809,-0.008755,-0.017793,6,cluster8
-0.02017,-0.040819,-0.033451,-0.083868,0.014343,0.015252,0.014782,0.003622,-0.035023,0.013634,-0.022464,6,cluster2
-0.017407,-0.017349,-0.023916,-0.068581,0.015312,0.002283,0.002615,-0.010739,-0.011727,0.014753,-0.024713,7,cluster8
0.004555,-0.013599,-0.058868,-0.032642,0.050708,-0.021351,-0.002275,0.018613,-0.024766,-0.001915,-0.002906,5,cluster5
-0.006791,-0.032567,-0.053174,-0.038786,0.014421,0.005673,0.01046,-0.005178,-0.020086,-0.009932,-0.00929,7,cluster5
-0.0124,-0.013107,-0.036684,-0.071521,0.003454,-0.003064,0.029788,0.020352,-0.063126,-0.000071,-0.029189,7,cluster2
-0.006539,-0.028553,-0.04654,-0.076157,0.005599,-0.004677,0.03587,0.01547,-0.040311,-0.004289,-0.038424,7,cluster1
-0.006791,-0.032567,-0.053174,-0.038786,0.014421,0.005673,0.01046,-0.005178,-0.020086,-0.009932,-0.00929,7,cluster5
-0.006539,-0.028553,-0.04654,-0.076157,0.005599,-0.004677,0.03587,0.01547,-0.040311,-0.004289,-0.038424,7,cluster1
-0.0124,-0.013107,-0.036684,-0.071521,0.003454,-0.003064,0.029788,0.020352,-0.063126,-0.000071,-0.029189,7,cluster2
