@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A22-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute class {1,2,3,4}

@data
-0.020744,-0.015897,-0.012345,-0.02247,0.016555,-0.041947,0.00571,-0.044386,-0.000089,0.026337,0.007805,-0.013662,0.003323,-0.035059,-0.011026,0.03092,0.034812,0.017275,0.02568,0.000643,-0.007251,2
0.029957,-0.024068,-0.025854,-0.006795,-0.012812,-0.02928,0.034923,-0.027727,-0.004813,0.037997,0.017003,-0.025228,-0.022656,-0.005421,-0.029155,-0.027627,0.025913,0.025606,0.000172,-0.010513,0.012878,1
-0.000236,-0.033476,-0.014298,-0.038095,0.021438,-0.025345,0.035007,-0.023878,0.01749,0.024872,0.015129,-0.023183,-0.005466,-0.011621,-0.016885,0.024084,0.048484,0.006533,0.022262,-0.01547,0.007397,2
0.010425,0.009136,0.016138,-0.015584,-0.014277,-0.015608,0.006114,0.016218,0.003487,0.025423,0.010167,-0.0566,0.002246,-0.022999,0.002095,-0.018838,0.051304,-0.00662,-0.006908,0.051376,0.052917,1
0.003617,-0.022595,0.003068,-0.020568,0.028718,-0.062241,-0.00325,-0.025824,-0.015734,0.026899,-0.027725,0.004772,0.011926,-0.014001,-0.001239,0.002287,0.023978,0.000202,0.003735,0.051723,0.000193,1
0.015336,-0.003552,0.032853,0.012635,0.024812,-0.043198,-0.005936,-0.014105,-0.030383,0.026899,-0.013077,-0.01421,0.01925,-0.036462,-0.004169,-0.012361,0.032767,-0.014446,0.00874,0.049038,0.017771,1
0.016285,0.014995,0.011255,-0.007772,0.005254,-0.022933,-0.005605,-0.021868,-0.037528,0.039095,-0.004482,-0.052205,0.0042,-0.032765,-0.0106,-0.018838,0.027867,-0.012479,-0.003734,0.051376,0.02069,2
-0.009025,0.003146,0.016952,0.003897,0.023391,-0.024857,0.01279,-0.013624,-0.022549,0.032196,-0.00782,-0.03655,0.01846,-0.05459,-0.00419,0.018225,0.033835,-0.020811,-0.001786,0.034334,0.021069,2
0.029008,-0.042615,-0.005233,0.007752,0.018464,-0.051499,0.044357,-0.00141,-0.00548,0.03166,-0.021866,0.008861,0.000207,-0.007165,-0.012958,-0.019197,0.023002,0.000202,-0.019581,0.023525,0.020701,1
-0.000236,-0.033476,-0.015275,-0.045908,0.033156,-0.027298,0.044773,-0.004835,0.009677,0.030731,-0.015145,-0.027089,0.002346,-0.008692,-0.007119,0.026037,0.038718,-0.016905,-0.009965,0.020907,0.018139,2
0.010506,-0.014433,0.014022,-0.013681,0.02925,-0.008255,0.042087,0.006884,-0.004971,0.030731,-0.000008,-0.046071,0.009671,-0.031153,-0.010049,0.010412,0.045554,-0.030577,-0.004716,0.018221,0.035717,2
-0.0052,-0.012349,-0.016088,-0.014607,-0.063593,-0.031722,0.050548,-0.00722,0.010812,0.033602,-0.006435,-0.002034,-0.008984,-0.019093,0.004048,-0.02958,0.016148,0.015841,0.005055,0.020004,0.026549,1
-0.012008,-0.028455,0.011369,-0.038146,-0.027922,-0.046128,0.031906,-0.004339,0.025282,0.015181,-0.013077,0.02235,0.008508,-0.007165,0.016339,-0.009432,0.035697,0.003132,0.037792,0.02975,0.017771,1
-0.011059,-0.009907,-0.010229,-0.058553,-0.04748,-0.025862,0.032237,-0.012102,0.018136,0.027376,-0.004482,-0.015645,-0.006543,-0.003468,0.009907,-0.015908,0.030796,0.005099,0.025319,0.032089,0.02069,1
-0.000289,-0.009412,0.040665,-0.006896,-0.031829,-0.027085,0.029221,0.007379,0.010633,0.015181,0.001572,0.003368,0.015344,-0.030602,0.013409,-0.02408,0.044486,-0.012493,0.042919,0.027065,0.035349,1
0.00066,0.009136,0.019068,-0.027303,-0.051386,-0.006819,0.029551,-0.000384,0.003487,0.027376,0.010167,-0.034627,0.000293,-0.026905,0.006978,-0.030556,0.039585,-0.010526,0.030446,0.029404,0.038268,1
-0.006148,-0.022595,0.005509,-0.030334,-0.006438,-0.053452,0.020187,-0.042425,-0.015734,0.028853,-0.027725,0.026745,0.010461,-0.016931,0.003643,-0.009432,0.01226,-0.002727,0.041088,0.02975,-0.014455,1
-0.0052,-0.004048,-0.016088,-0.05074,-0.025996,-0.033187,0.020518,-0.050188,-0.02288,0.041048,-0.01913,-0.011251,-0.004589,-0.013233,-0.002788,-0.015908,0.007359,-0.000761,0.028615,0.032089,-0.011537,2
0.006519,0.014995,0.013209,-0.01949,-0.029902,-0.014144,0.017833,-0.03847,-0.037528,0.041048,-0.004482,-0.030233,0.002246,-0.036671,-0.005718,-0.030556,0.016148,-0.014433,0.033864,0.029404,0.006042,2
0.027055,-0.021131,0.032853,-0.014709,-0.004485,-0.018784,0.046799,-0.010199,-0.012804,0.027388,-0.005264,-0.001759,0.009485,-0.016931,-0.005146,-0.031893,0.032767,-0.028118,0.042919,0.010952,0.017771,1
-0.01982,0.019885,-0.010116,0.048768,0.022371,-0.007066,0.02092,0.033747,0.002332,-0.019609,0.006454,0.060863,0.00216,0.024085,0.043683,-0.034822,-0.010201,0.056843,-0.006885,0.006923,0.012888,1
-0.025679,0.022326,-0.004256,0.005799,0.038484,-0.001206,0.002609,0.028864,0.009657,-0.025835,0.007431,0.047252,0.00509,0.038734,0.049542,-0.019197,0.004447,0.046101,0.013378,0.019008,0.007029,1
-0.013961,0.026721,-0.015975,0.058533,0.043855,-0.01439,0.009201,-0.004339,-0.037707,-0.006914,-0.009171,0.065258,0.004114,0.012366,0.030987,-0.034822,-0.033639,0.050984,-0.003467,0.006923,-0.019338,1
-0.044182,0.03586,-0.026017,0.004874,0.058547,0.009811,0.009617,-0.008253,-0.022549,-0.007843,-0.002449,0.029307,0.006253,0.009863,0.036826,0.011389,-0.017923,0.033876,0.006148,0.004305,-0.0219,1
-0.008101,0.049182,0.019181,0.045838,0.056062,0.010512,-0.011795,0.003473,-0.046008,-0.01314,0.006454,0.032665,0.014367,0.004554,0.033917,-0.033846,-0.010201,0.026569,0.021923,0.016323,-0.007619,1
-0.016838,0.016817,-0.033829,0.032217,0.048293,0.019577,0.057224,0.016649,-0.011319,-0.003082,0.003898,0.033397,-0.005466,0.017675,0.025107,-0.010096,-0.018899,0.036806,-0.017411,-0.023893,-0.001392,1
-0.022697,0.019259,-0.02797,-0.010751,0.064406,0.025436,0.038913,0.012255,-0.003995,-0.009308,0.005363,0.019786,-0.002536,0.0333,0.030967,0.004553,-0.004251,0.024111,0.00273,-0.011808,-0.007251,1
0.013383,0.031604,0.017228,0.030213,0.061921,0.026137,0.017502,0.023004,-0.026476,-0.014604,0.014267,0.023144,0.005578,0.027991,0.028058,-0.039705,0.001517,0.014851,0.018505,0.000209,0.007029,1
0.014332,0.050151,-0.00437,0.009807,0.042364,0.046403,0.017833,0.015241,-0.033622,-0.002409,0.022862,-0.014852,-0.009472,0.031688,0.021626,-0.046181,-0.003383,0.016817,0.006032,0.002548,0.009948,1
-0.020825,0.026714,-0.028784,0.032268,-0.001093,-0.006331,0.003673,0.008405,0.002999,-0.043546,0.042393,0.00529,-0.025586,0.012157,0.003071,-0.037392,-0.015102,0.05295,-0.00764,-0.003433,0.024596,1
-0.051994,0.017306,-0.017228,-0.000986,0.033156,-0.002396,0.003757,0.011767,0.025302,-0.056671,0.040031,0.007335,-0.008396,0.006933,0.015342,0.015295,0.006491,0.033876,0.014571,-0.00839,0.019116,1
-0.014965,0.048198,0.006373,0.019572,0.011114,0.018571,-0.017324,0.015241,-0.004325,-0.049772,0.058018,-0.027303,-0.015332,0.006298,0.006001,-0.036416,0.008335,0.028536,0.017751,0.005966,0.036315,1
-0.040275,0.036349,0.012069,0.031241,0.02925,0.016647,0.001072,0.023485,0.010654,-0.056671,0.05468,-0.011647,-0.001072,-0.015528,0.012412,0.000647,0.014304,0.020205,0.019698,-0.011076,0.036694,1
-0.046135,0.023165,-0.023087,0.006827,0.052688,-0.00972,-0.006985,-0.026808,-0.014737,-0.042999,0.024894,0.011729,-0.006443,-0.003809,0.00167,0.015295,-0.016946,0.028017,0.017867,-0.00839,-0.013111,1
-0.010054,0.03551,0.022111,0.047791,0.050203,-0.009019,-0.028397,-0.016058,-0.038195,-0.048296,0.033798,0.015087,0.001672,-0.009118,-0.001239,-0.02994,-0.010201,0.018757,0.033642,0.003627,0.00117,1
-0.018791,0.003146,-0.0309,0.036124,0.042434,0.000046,0.039646,-0.001905,-0.003507,-0.038238,0.031242,0.015818,-0.018161,0.004004,-0.010049,-0.006189,-0.018899,0.028994,-0.005692,-0.036589,0.007397,1
-0.025627,0.005587,-0.02504,-0.008798,0.058547,0.005905,0.021335,-0.0063,0.003818,-0.044464,0.032707,0.002208,-0.015232,0.019629,-0.00419,0.008459,-0.003274,0.017275,0.014449,-0.024504,0.001538,1
-0.021773,0.008166,-0.007186,0.044861,0.02823,-0.02855,0.013107,0.034723,0.002332,-0.049883,0.002548,0.039379,-0.002722,0.012366,0.018292,-0.02701,-0.018014,0.027546,-0.027393,0.030605,0.030466,1
-0.027633,0.010608,-0.001327,0.000916,0.044343,-0.022691,-0.005203,0.030329,0.009657,-0.056108,0.004501,0.025768,0.000207,0.027991,0.024151,-0.013338,-0.003365,0.016804,-0.007374,0.04269,0.024607,1
-0.014965,0.048198,0.006373,0.01176,0.020879,0.016618,-0.007558,0.034773,-0.012138,-0.043913,0.027745,-0.031209,-0.007519,0.008251,0.01479,-0.034463,0.000523,0.005099,-0.01472,0.042587,0.045104,1
-0.014965,0.032573,-0.033666,0.032268,0.02918,-0.015608,0.001719,-0.011126,-0.045829,-0.024015,-0.002529,0.005778,-0.01582,0.006298,-0.000835,-0.033486,-0.046352,0.023653,-0.036693,0.032944,0.001159,1
-0.020825,0.035014,-0.028295,-0.011678,0.045293,-0.009749,-0.016591,-0.01552,-0.038505,-0.030241,-0.001552,-0.007833,-0.01289,0.021923,0.005025,-0.019814,-0.031704,0.011935,-0.016551,0.045029,-0.004701,1
-0.046135,0.023165,-0.022599,-0.000009,0.06343,-0.011673,0.001804,-0.007276,-0.023526,-0.03714,-0.004891,0.007823,0.00137,0.000097,0.011435,0.017248,-0.025735,0.003603,-0.014603,0.027987,-0.004322,1
-0.010054,0.03551,0.023087,0.039979,0.059968,-0.010972,-0.019608,0.003473,-0.046008,-0.042436,0.004501,0.011181,0.009485,-0.005212,0.008526,-0.027986,-0.018014,-0.004681,0.000927,0.040248,0.009959,1
-0.034416,0.042208,0.007186,0.031241,0.058547,0.00737,-0.000881,0.003954,-0.038174,-0.03714,0.009758,-0.011159,0.008694,-0.02334,0.008506,0.0026,-0.016946,-0.011045,-0.009599,0.025545,0.013256,1
-0.018791,0.003146,-0.0309,0.028311,0.052199,-0.001908,0.049412,0.017626,-0.013272,-0.032379,0.000969,0.011912,-0.010349,0.00791,-0.000283,-0.004236,-0.026712,0.005556,-0.037919,-0.000212,0.016186,1
-0.000289,-0.001111,-0.009139,-0.007873,0.069734,-0.01439,0.012375,0.012751,-0.013781,-0.043901,-0.002823,0.020641,-0.006629,0.041663,0.005597,-0.020174,-0.013131,-0.000774,-0.007252,0.026577,0.007029,1
-0.059807,0.017306,-0.014298,-0.017587,0.007766,0.00444,0.03696,0.01372,0.01749,-0.048859,0.009758,0.025401,-0.002048,0.006933,0.029014,0.005529,-0.014016,0.006533,0.019454,0.00577,0.013256,1
-0.028637,0.035014,-0.025854,-0.021443,0.010137,-0.00096,0.006846,-0.03261,-0.038505,-0.028288,-0.001552,0.01414,-0.014355,0.018017,0.009907,-0.031533,-0.043422,0.009005,0.020802,0.022812,-0.019349,1
-0.016918,0.054057,0.003443,0.01176,0.005254,0.018083,0.004161,-0.020892,-0.053153,-0.028288,0.013096,-0.004842,-0.007519,-0.005421,0.006978,-0.046181,-0.034633,-0.00662,0.026051,0.020126,-0.001771,1
-0.042229,0.042208,0.009139,0.023428,0.023391,0.016159,0.022556,-0.012647,-0.038174,-0.035187,0.009758,0.010814,0.006741,-0.027246,0.013389,-0.009119,-0.028665,-0.014952,0.027999,0.003084,-0.001392,1
-0.003247,0.014995,-0.033666,0.006877,-0.001093,0.009782,0.054454,-0.00722,-0.028251,-0.023527,0.004307,0.018229,-0.025586,0.025829,-0.001811,-0.053017,-0.044399,0.009981,-0.002757,-0.005386,0.001159,1
0.002613,0.036479,0.00149,-0.005818,0.011114,0.034685,0.033458,-0.000384,-0.035575,-0.029752,0.020909,-0.014364,-0.015332,0.018017,0.001118,-0.053994,-0.022915,-0.016386,0.022633,0.004013,0.012878,1
-0.017867,0.014514,-0.027694,0.010682,0.022859,0.008559,-0.018875,0.02984,0.023328,0.009321,-0.01796,0.057995,-0.013465,0.040687,0.031964,-0.001619,0.024955,0.008991,0.023144,0.017543,0.008982,1
-0.016918,0.033061,-0.049291,-0.009725,0.003301,0.028825,-0.018544,0.022077,0.016183,0.021517,-0.009364,0.019999,-0.028515,0.044384,0.025532,-0.008096,0.020054,0.010958,0.01067,0.019882,0.011901,1
-0.006148,0.017932,-0.039413,0.062439,0.02823,-0.004624,-0.012283,-0.003363,-0.024035,0.029219,-0.034561,0.076,-0.014441,0.014319,0.012433,-0.015291,-0.014108,0.015827,0.006298,0.005458,-0.017385,1
0.015336,0.000354,-0.041366,0.046814,0.034089,0.011001,0.017014,0.017145,-0.007433,0.027754,-0.026749,0.066479,-0.02323,0.037757,0.006573,-0.023104,-0.000436,0.004109,0.00288,-0.010655,-0.002737,1
-0.009025,0.007052,-0.057267,0.038077,0.032668,0.029342,0.03574,0.017626,0.0004,0.033051,-0.021492,0.044139,-0.024021,0.019629,0.006553,0.007483,0.000632,-0.002256,-0.007645,-0.025358,0.000561,1
0.022144,0.040386,-0.027807,0.013713,0.026739,0.056169,-0.003652,0.017194,-0.021903,0.033724,-0.002529,-0.00411,-0.028027,0.033642,0.003071,-0.030556,0.018101,-0.018339,0.015797,0.001083,0.011901,2
-0.013961,-0.001599,-0.0316,0.05658,0.002839,-0.016831,-0.01619,0.016169,0.023817,-0.019609,0.008407,0.054027,-0.02909,0.012366,-0.009052,-0.011385,0.011283,0.013874,0.014599,-0.007237,0.023631,1
-0.008101,0.005237,-0.03746,0.064393,0.022371,-0.024155,-0.028885,-0.021917,-0.016222,-0.006426,-0.007218,0.058422,-0.027136,0.000648,-0.021747,-0.011385,-0.012154,0.008015,0.018017,-0.007237,-0.008596,1
-0.007153,0.023784,-0.059057,0.043986,0.002813,-0.00389,-0.028554,-0.029681,-0.023368,0.00577,0.001378,0.020427,-0.042187,0.004345,-0.028179,-0.017861,-0.017055,0.009981,0.005544,-0.004898,-0.005677,1
-0.013012,0.026225,-0.053198,0.001018,0.018926,0.00197,-0.046865,-0.034075,-0.016044,-0.000456,0.002843,0.006816,-0.039257,0.020946,-0.022319,-0.004189,-0.002407,-0.000761,0.025685,0.007187,-0.011537,1
-0.038322,0.014376,-0.047501,0.012686,0.037063,0.000046,-0.028469,-0.025831,-0.001065,-0.007355,-0.000496,0.022471,-0.024997,-0.000879,-0.015908,0.032873,0.003562,-0.009092,0.027633,-0.009855,-0.011158,2
0.01143,-0.013318,-0.039413,0.048768,0.02823,-0.00853,0.001389,-0.00141,0.000379,-0.008379,0.000595,0.0489,-0.035925,0.024085,-0.027607,-0.019197,0.001517,-0.001751,0.014599,-0.02335,0.006052,1
0.012378,0.005229,-0.06101,0.028361,0.008672,0.011735,0.001719,-0.009173,-0.006767,0.003817,0.00919,0.010905,-0.050976,0.027782,-0.034038,-0.025674,-0.003383,0.000216,0.002126,-0.021011,0.008971,1
-0.007072,0.014864,-0.020158,0.027335,0.039016,0.034714,-0.000881,0.005907,0.000888,-0.009308,0.021476,-0.006032,-0.026462,0.000097,-0.024697,0.010412,0.026023,-0.034483,0.029464,-0.028654,0.021069,2
-0.018872,0.021343,-0.046362,-0.014607,0.009161,0.006364,-0.026357,0.023054,0.016183,-0.00778,-0.012294,-0.001485,-0.033398,0.034618,0.000142,-0.002236,0.012242,-0.018339,-0.010081,0.043564,0.030456,1
-0.038322,0.014376,-0.047013,0.004874,0.047805,-0.002884,-0.018704,-0.006788,-0.009854,-0.001495,-0.030281,0.018565,-0.017185,0.00205,-0.007119,0.034826,-0.005227,-0.03253,-0.004838,0.026522,-0.001392,2
0.012378,0.005229,-0.060034,0.020549,0.018438,0.009782,0.009532,0.010358,-0.014579,0.009676,-0.021083,0.006999,-0.043164,0.031688,-0.025249,-0.023721,-0.013149,-0.021269,-0.030101,0.015366,0.018737,1
0.018238,0.026714,-0.024877,0.009807,0.030645,0.034685,-0.011464,0.017194,-0.021903,0.003451,-0.004482,-0.025594,-0.03291,0.023876,-0.022319,-0.022744,0.010288,-0.049589,-0.00471,0.025009,0.030456,2
-0.023726,-0.001599,-0.02867,0.040955,-0.022551,-0.010972,0.01506,0.018122,0.016004,-0.011797,-0.022843,0.072094,-0.022254,0.012366,0.005597,-0.023104,-0.010201,-0.011516,0.019482,0.006923,0.017771,1
-0.048088,0.005099,-0.044572,0.032217,-0.023973,0.00737,0.033787,0.018603,0.023837,-0.0065,-0.017586,0.049754,-0.023044,-0.005762,0.005576,0.007483,-0.009134,-0.017881,0.008956,-0.00778,0.021069,1
-0.028637,0.019389,-0.044409,-0.024373,-0.025996,0.015153,-0.002919,0.006452,0.016183,-0.005827,-0.012294,0.020488,-0.034863,0.030712,0.005025,-0.013955,0.000523,-0.020292,0.027272,0.021347,0.014831,1
-0.016918,0.023784,-0.056127,0.028361,-0.021601,0.00197,0.003673,-0.026751,-0.032157,0.013583,-0.027919,0.038493,-0.035351,0.004345,-0.014507,-0.02958,-0.03854,-0.015409,0.010426,0.009262,-0.011537,1
-0.022778,0.026225,-0.050268,-0.016561,-0.005488,0.007829,-0.014638,-0.031634,-0.024833,0.007357,-0.026943,0.024882,-0.03291,0.01997,-0.008647,-0.013955,-0.022915,-0.026151,0.030568,0.021347,-0.017396,2
-0.048088,0.014376,-0.044572,-0.004892,0.012648,0.005905,0.003757,-0.02339,-0.009854,0.000458,-0.030281,0.040538,-0.01865,-0.001856,-0.002236,0.023108,-0.016946,-0.034483,0.032516,0.004305,-0.017017,2
-0.011059,0.046245,-0.020971,0.015666,-0.010371,0.026872,-0.017324,-0.019915,-0.039481,0.007357,-0.012294,0.0059,-0.025097,-0.003468,-0.011577,-0.028603,-0.015102,-0.041776,0.035817,0.018661,0.000182,2
0.001664,-0.013318,-0.036483,0.031189,0.002839,-0.002671,0.032639,0.000544,-0.007433,-0.000566,-0.029678,0.066967,-0.02909,0.024085,-0.013935,-0.028963,-0.019967,-0.027141,0.019482,-0.00919,0.000193,1
-0.004195,-0.010877,-0.030624,-0.011779,0.018953,0.003188,0.014328,-0.003363,-0.000109,-0.006792,-0.028214,0.053356,-0.026648,0.03971,-0.008075,-0.014315,-0.004342,-0.03886,0.039623,0.002895,-0.005666,1
-0.016838,0.014864,-0.017228,0.01171,0.013625,0.040573,0.030369,0.008837,-0.006924,-0.001495,-0.00782,0.012034,-0.020603,-0.001856,-0.011026,0.0026,0.004538,-0.059874,0.034347,-0.014494,0.01521,2
-0.006148,0.012073,0.032853,0.047791,0.018953,0.035415,-0.021561,0.012262,0.020399,-0.019976,-0.011124,0.00288,0.008508,0.016273,0.049542,-0.02994,0.015189,0.018757,0.01704,0.010952,0.020701,1
-0.0052,0.03062,0.011255,0.027385,-0.000605,0.055681,-0.02123,0.004499,0.013253,-0.00778,-0.002529,-0.035115,-0.006543,0.01997,0.043111,-0.036416,0.010288,0.020724,0.004567,0.01329,0.02362,1
-0.03051,0.004122,-0.024064,0.059561,0.025832,0.02153,0.006443,-0.032179,-0.004483,0.005219,-0.037117,0.017527,-0.000583,-0.003809,0.03292,0.001623,-0.030618,0.0329,-0.015458,-0.013151,-0.019947,2
-0.036369,0.006564,-0.018204,0.015616,0.041945,0.027389,-0.011868,-0.036573,0.002841,-0.001007,-0.035653,0.003917,0.002346,0.011816,0.038779,0.016272,-0.014993,0.021181,0.004684,-0.001066,-0.025806,2
0.00066,0.038432,0.005396,0.035197,0.018926,0.048356,-0.032949,-0.033587,-0.027763,0.005892,-0.018154,-0.030721,-0.004589,0.010204,0.029439,-0.034463,-0.013149,0.014864,0.007985,0.01329,-0.008607,2
0.013383,-0.021131,-0.010116,0.052674,0.034089,0.018813,0.017014,-0.012152,0.004285,-0.001543,-0.034561,0.030346,-0.008582,0.037757,0.027081,-0.034822,-0.018014,0.027546,-0.00835,-0.014561,-0.008596,1
0.014332,-0.002583,-0.031713,0.032268,0.014532,0.039079,0.017344,-0.019915,-0.00286,0.010653,-0.025966,-0.00765,-0.023632,0.041454,0.02065,-0.041299,-0.022915,0.029513,-0.020824,-0.012222,-0.005677,1
0.007524,-0.018689,-0.004256,0.007752,0.050203,0.024673,-0.001297,-0.016546,0.01161,-0.007768,-0.033096,0.016735,-0.005652,0.053382,0.03294,-0.020174,-0.002389,0.016804,0.011791,-0.002476,-0.014455,1
0.019242,0.000354,0.02504,0.039979,0.046296,0.043716,-0.003983,-0.004339,-0.003039,-0.007768,-0.018936,-0.002247,0.001672,0.029944,0.030011,-0.035799,0.005424,0.003132,0.01704,-0.005162,0.003123,1
-0.005119,0.007052,0.009139,0.031241,0.044875,0.062057,0.014744,-0.003858,0.004794,-0.002472,-0.01368,-0.024587,0.000882,0.011816,0.02999,-0.005213,0.006491,-0.003233,0.006515,-0.019865,0.006421,2
-0.013012,-0.002583,-0.021948,0.042033,-0.018671,0.011247,-0.015859,-0.020892,0.02839,-0.03671,0.007237,-0.020101,-0.029492,0.01411,0.005025,-0.033486,-0.013149,0.041231,-0.009105,-0.008804,0.019713,1
-0.045158,-0.011991,-0.010392,0.010733,0.015578,0.015182,-0.015774,-0.016554,0.050693,-0.049835,0.004875,-0.018056,-0.012302,0.00791,0.017295,0.019201,0.009421,0.020205,0.013106,-0.013761,0.014233,1
-0.008101,0.000354,0.034806,0.051697,0.013093,0.015884,-0.037186,-0.005316,0.028211,-0.055132,0.014267,-0.014698,-0.004187,0.002601,0.014386,-0.026033,0.017142,0.010944,0.028759,-0.001744,0.028513,1
-0.032463,0.007052,0.018905,0.04296,0.011672,0.034225,-0.01846,-0.004835,0.036044,-0.049835,0.019523,-0.037038,-0.004978,-0.015528,0.014365,0.004553,0.01821,0.00458,0.018233,-0.016447,0.031811,1
-0.010054,-0.015271,-0.00621,0.070252,0.021394,-0.016343,-0.028885,-0.051214,-0.004504,-0.035723,-0.016007,0.022289,-0.012488,0.000648,-0.001239,-0.025057,-0.031686,0.033405,0.006787,-0.011143,-0.015432,1
-0.009106,0.003276,-0.027807,0.049846,0.001836,0.003923,-0.028554,-0.058977,-0.011649,-0.023527,-0.007411,-0.015706,-0.027539,0.004345,-0.007671,-0.031533,-0.036587,0.035372,-0.005687,-0.008804,-0.012513,1
-0.034416,-0.008573,-0.022111,0.061514,0.019973,0.001999,-0.010159,-0.050733,0.003329,-0.030426,-0.01075,-0.000051,-0.013279,-0.017481,-0.00126,0.005529,-0.030618,0.02704,-0.003739,-0.025846,-0.012134,2
-0.004195,0.006213,0.028947,0.05951,0.032625,0.008559,-0.049881,-0.043402,-0.012804,-0.041948,0.000595,-0.010304,-0.002234,-0.007165,0.00169,-0.02408,-0.006295,0.007038,0.032177,-0.001744,-0.003713,1
-0.003247,0.024761,0.007349,0.039103,0.013067,0.028825,-0.04955,-0.051165,-0.01995,-0.029752,0.00919,-0.048299,-0.017285,-0.003468,-0.004741,-0.030556,-0.011196,0.009005,0.019704,0.000595,-0.000794,2
0.018238,0.007182,0.005396,0.023478,0.018926,0.04445,-0.019277,-0.031634,-0.002372,-0.031706,0.01505,-0.057821,-0.026074,0.01997,-0.0106,-0.038369,0.000523,-0.002714,0.016286,-0.015518,0.013854,2
-0.007072,-0.004667,0.011092,0.035147,0.037063,0.042526,-0.000881,-0.02339,0.012607,-0.038605,0.011711,-0.042165,-0.011814,-0.001856,-0.00419,-0.001306,0.006491,-0.011045,0.018233,-0.03256,0.014233,2
-0.038322,-0.014433,-0.015275,0.047842,0.011184,0.006393,0.010349,0.006884,0.035556,-0.03775,-0.025399,-0.008352,-0.007419,-0.003809,0.021201,0.007483,-0.014993,0.009462,-0.039384,0.010531,0.029858,1
-0.019848,-0.000142,-0.015112,-0.008748,0.009161,0.014177,-0.026357,-0.005755,0.027901,-0.037077,-0.021083,-0.037618,-0.01875,0.033642,0.02065,-0.015908,-0.006313,0.005099,-0.021312,0.039658,0.02362,1
-0.032463,0.007052,0.019882,0.035147,0.023391,0.031296,-0.010647,0.01372,0.028232,-0.043976,-0.009774,-0.040944,0.002835,-0.011621,0.024131,0.006506,0.006491,-0.018858,-0.014237,0.020174,0.041577,1
-0.028557,0.012911,0.013046,0.04296,0.042922,0.023971,-0.021389,-0.02339,-0.012784,-0.030792,-0.024422,-0.03655,0.004788,-0.02334,0.010459,0.006506,-0.016946,-0.022764,-0.011063,0.020174,0.00935,2
0.01143,-0.032849,-0.007186,0.046814,0.037996,-0.002671,0.009201,-0.011175,0.004285,-0.031816,-0.038468,0.008861,-0.013465,0.027991,0.00169,-0.030916,-0.025826,0.000202,-0.028858,0.009121,0.008982,1
-0.012932,-0.026151,-0.023087,0.038077,0.036574,0.015671,0.027927,-0.010694,0.012118,-0.02652,-0.033211,-0.013478,-0.014255,0.009863,0.00167,-0.00033,-0.024759,-0.006163,-0.039384,-0.005583,0.01228,2
0.006519,-0.011861,-0.022924,-0.016561,0.034551,0.023454,-0.008779,-0.023333,0.004464,-0.025846,-0.028407,-0.042745,-0.025586,0.046337,0.001118,-0.022744,-0.016079,-0.010526,-0.02119,0.023544,0.006042,2
-0.022778,-0.002583,-0.019018,0.024455,-0.042109,0.017106,0.015391,-0.018938,0.020577,-0.028898,-0.02206,-0.002034,-0.022656,0.01411,0.019673,-0.041299,-0.03268,0.013888,-0.003734,0.005356,0.014831,1
-0.048088,-0.014433,-0.013322,0.036124,-0.023973,0.015182,0.033787,-0.010694,0.035556,-0.035797,-0.025399,0.013621,-0.008396,-0.007715,0.026084,-0.004236,-0.026712,0.005556,-0.001786,-0.011686,0.01521,1
-0.028637,-0.000142,-0.013159,-0.018514,-0.025996,0.022966,-0.002919,-0.022845,0.027901,-0.035124,-0.021083,-0.015645,-0.020214,0.029735,0.025532,-0.027627,-0.018032,0.003146,0.01653,0.017441,0.008971,1
-0.053947,-0.011991,-0.007462,-0.006845,-0.007859,0.021042,0.015476,-0.014601,0.04288,-0.042023,-0.024422,0.00001,-0.005954,0.00791,0.031943,0.009436,-0.012063,-0.005186,0.018478,0.000399,0.00935,1
-0.017867,0.000354,0.037736,0.034119,-0.010344,0.021743,-0.005936,-0.003363,0.020399,-0.047319,-0.01503,0.003368,0.001672,0.002601,0.029034,-0.035799,-0.006295,-0.012493,0.03413,0.012416,0.023631,1
-0.016918,0.018901,0.016138,0.013713,-0.029902,0.042009,-0.005605,-0.011126,0.013253,-0.035124,-0.006435,-0.034627,-0.013379,0.006298,0.022603,-0.042275,-0.011196,-0.010526,0.021657,0.014755,0.026549,1
